Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Discounts %,Sales,COGS,COGS %,Profit,Profit Margin %,Profit Category,Date,Month Number,Month Name,Year
Government,Mexico, VTT , Low ,1940.0,250.0,350.0,679000.0,13580.0,0.02,665420.0,504400.0,0.758,161020.0,0.2371,Medium,2013-12-01,12.0, December ,2013.0
Midmarket,Germany, Paseo , Low ,1945.0,10.0,15.0,29175.0,875.25,0.03,28299.75,19450.0,0.6873,8849.75,0.30329999999999996,Medium,2013-10-01,10.0, October ,2013.0
Midmarket,Germany, VTT , Low ,1945.0,250.0,15.0,29175.0,875.25,0.03,28299.75,19450.0,0.6873,8849.75,0.30329999999999996,Medium,2013-10-01,10.0, October ,2013.0
Government,Mexico, Paseo , Medium ,1946.0,10.0,7.0,13622.0,1089.76,0.08,12532.24,9730.0,0.7764,2802.24,0.2057,Medium,2013-12-01,12.0, December ,2013.0
Channel Partners,United States of America, Carretera , Low ,1947.0,3.0,12.0,23364.0,700.92,0.03,22663.08,5841.0,0.2577,16822.08,0.72,High,2014-09-01,9.0, September ,2014.0
Channel Partners,United States of America, Amarilla ,None,1953.0,260.0,12.0,23436.0,0.0,0.0,23436.0,5859.0,0.25,17577.0,0.75,High,2014-04-01,4.0, April ,2014.0
Government,France, Paseo , High ,1954.0,10.0,20.0,39080.0,3908.0,0.1,35172.0,19540.0,0.5556,15632.0,0.4,Medium,2014-03-01,3.0, March ,2014.0
Channel Partners,United States of America, VTT , Medium ,1956.0,250.0,12.0,23472.0,2112.48,0.09,21359.52,5868.0,0.2747,15491.52,0.66,High,2014-01-01,1.0, January ,2014.0
Government,Germany, Montana , Low ,1958.0,5.0,7.0,13706.0,411.18,0.03,13294.82,9790.0,0.7364,3504.82,0.2557,Medium,2014-02-01,2.0, February ,2014.0
Channel Partners,France, Velo , Medium ,1967.0,120.0,12.0,23604.0,2124.36,0.09,21479.64,5901.0,0.2747,15578.64,0.66,High,2014-03-01,3.0, March ,2014.0
Midmarket,Canada, Montana , Low ,1967.0,5.0,15.0,29505.0,1180.2,0.04,28324.8,19670.0,0.6944,8654.8,0.2933,Medium,2014-03-01,3.0, March ,2014.0
Government,France, Montana , Medium ,1976.0,5.0,20.0,39520.0,2766.4,0.07,36753.6,19760.0,0.5376,16993.6,0.43,High,2014-10-01,10.0, October ,2014.0
Government,France, Velo , Medium ,1976.0,120.0,20.0,39520.0,2766.4,0.07,36753.6,19760.0,0.5376,16993.6,0.43,High,2014-10-01,10.0, October ,2014.0
Midmarket,Mexico, Paseo , High ,1984.0,10.0,15.0,29760.0,3273.6,0.11,26486.4,19840.0,0.7491,6646.4,0.22329999999999997,Medium,2014-08-01,8.0, August ,2014.0
Enterprise,France, Amarilla , Medium ,1987.5,260.0,125.0,248437.5,14906.25,0.06,233531.25,238500.0,1.0212999999999999,-4968.75,-0.02,Low,2014-01-01,1.0, January ,2014.0
Channel Partners,United States of America, Amarilla , Low ,1989.0,260.0,12.0,23868.0,238.68,0.01,23629.32,5967.0,0.2525,17662.32,0.74,High,2013-09-01,9.0, September ,2013.0
Small Business,Canada, VTT ,None,2001.0,250.0,300.0,600300.0,0.0,0.0,600300.0,500250.0,0.8332999999999999,100050.0,0.16670000000000001,Medium,2014-02-01,2.0, February ,2014.0
Government,United States of America, Paseo , High ,2007.0,10.0,350.0,702450.0,105367.5,0.15,597082.5,521820.0,0.8739,75262.5,0.10710000000000001,Low,2013-11-01,11.0, November ,2013.0
Enterprise,Canada, Paseo , Low ,2009.0,10.0,125.0,251125.0,7533.75,0.03,243591.25,241080.0,0.9897,2511.25,0.01,Low,2014-10-01,10.0, October ,2014.0
Enterprise,Canada, Velo , Low ,2009.0,120.0,125.0,251125.0,7533.75,0.03,243591.25,241080.0,0.9897,2511.25,0.01,Low,2014-10-01,10.0, October ,2014.0
Government,United States of America, Paseo , Low ,2013.0,10.0,7.0,14091.0,281.82,0.02,13809.18,10065.0,0.7289,3744.18,0.2657,Medium,2013-12-01,12.0, December ,2013.0
Channel Partners,United States of America, Amarilla , High ,2015.0,260.0,12.0,24180.0,3385.2,0.14,20794.8,6045.0,0.2907,14749.8,0.61,High,2013-12-01,12.0, December ,2013.0
Small Business,Germany, Carretera , Low ,2021.0,3.0,300.0,606300.0,24252.0,0.04,582048.0,505250.0,0.8681,76798.0,0.1267,Low,2014-10-01,10.0, October ,2014.0
Small Business,Germany, Montana , Low ,2021.0,5.0,300.0,606300.0,24252.0,0.04,582048.0,505250.0,0.8681,76798.0,0.1267,Low,2014-10-01,10.0, October ,2014.0
Midmarket,United States of America, Carretera , Medium ,2030.0,3.0,15.0,30450.0,1827.0,0.06,28623.0,20300.0,0.7092,8323.0,0.2733,Medium,2014-11-01,11.0, November ,2014.0
Midmarket,Mexico, Montana , Low ,2031.0,5.0,15.0,30465.0,1218.6,0.04,29246.4,20310.0,0.6944,8936.4,0.2933,Medium,2014-10-01,10.0, October ,2014.0
Midmarket,Mexico, Paseo , Low ,2031.0,10.0,15.0,30465.0,1218.6,0.04,29246.4,20310.0,0.6944,8936.4,0.2933,Medium,2014-10-01,10.0, October ,2014.0
Government,Mexico, Amarilla , High ,2039.0,260.0,20.0,40780.0,4078.0,0.1,36702.0,20390.0,0.5556,16312.0,0.4,Medium,2014-05-01,5.0, May ,2014.0
Government,United States of America, Amarilla , Medium ,2071.0,260.0,350.0,724850.0,65236.5,0.09,659613.5,538460.0,0.8162999999999999,121153.5,0.1671,Medium,2014-09-01,9.0, September ,2014.0
Midmarket,France, Montana , High ,2072.0,5.0,15.0,31080.0,3108.0,0.1,27972.0,20720.0,0.7406999999999999,7252.0,0.23329999999999998,Medium,2014-12-01,12.0, December ,2014.0
Midmarket,France, Amarilla , High ,2072.0,260.0,15.0,31080.0,3108.0,0.1,27972.0,20720.0,0.7406999999999999,7252.0,0.23329999999999998,Medium,2014-12-01,12.0, December ,2014.0
Government,Canada, Paseo , Low ,2074.0,10.0,20.0,41480.0,1659.2,0.04,39820.8,20740.0,0.5207999999999999,19080.8,0.46,High,2014-09-01,9.0, September ,2014.0
Government,France, Velo , Medium ,2076.0,120.0,350.0,726600.0,43596.0,0.06,683004.0,539760.0,0.7903,143244.0,0.1971,Medium,2013-10-01,10.0, October ,2013.0
Government,France, Amarilla , Medium ,2076.0,260.0,350.0,726600.0,43596.0,0.06,683004.0,539760.0,0.7903,143244.0,0.1971,Medium,2013-10-01,10.0, October ,2013.0
Enterprise,Germany, Velo , Medium ,2087.0,120.0,125.0,260875.0,18261.25,0.07,242613.75,250440.0,1.0323,-7826.25,-0.03,Low,2014-09-01,9.0, September ,2014.0
Government,Canada, Velo , Low ,2092.0,120.0,7.0,14644.0,146.44,0.01,14497.56,10460.0,0.7215,4037.56,0.2757,Medium,2013-11-01,11.0, November ,2013.0
Midmarket,France, Paseo , Medium ,2101.0,10.0,15.0,31515.0,2206.05,0.07,29308.95,21010.0,0.7168000000000001,8298.95,0.2633,Medium,2014-08-01,8.0, August ,2014.0
Government,Canada, Paseo , High ,2104.5,10.0,350.0,736575.0,81023.25,0.11,655551.75,547170.0,0.8347,108381.75,0.1471,Low,2014-07-01,7.0, July ,2014.0
Channel Partners,Canada, VTT , High ,2109.0,250.0,12.0,25308.0,3036.96,0.12,22271.04,6327.0,0.2841,15944.04,0.63,High,2014-05-01,5.0, May ,2014.0
Enterprise,Mexico, Velo , Medium ,2110.0,120.0,125.0,263750.0,23737.5,0.09,240012.5,253200.0,1.0549,-13187.5,-0.05,Low,2014-09-01,9.0, September ,2014.0
Midmarket,Germany, Paseo , Medium ,2116.0,10.0,15.0,31740.0,1587.0,0.05,30153.0,21160.0,0.7018000000000001,8993.0,0.2833,Medium,2013-12-01,12.0, December ,2013.0
Government,Germany, Paseo , Medium ,2125.0,10.0,7.0,14875.0,1041.25,0.07,13833.75,10625.0,0.768,3208.75,0.2157,Medium,2013-12-01,12.0, December ,2013.0
Small Business,Canada, VTT , Medium ,2134.0,250.0,300.0,640200.0,51216.0,0.08,588984.0,533500.0,0.9057999999999999,55484.0,0.0867,Low,2014-09-01,9.0, September ,2014.0
Government,France, Paseo , Medium ,2136.0,10.0,7.0,14952.0,747.6,0.05,14204.4,10680.0,0.7519,3524.4,0.2357,Medium,2013-12-01,12.0, December ,2013.0
Channel Partners,United States of America, Amarilla ,None,2141.0,260.0,12.0,25692.0,0.0,0.0,25692.0,6423.0,0.25,19269.0,0.75,High,2014-08-01,8.0, August ,2014.0
Enterprise,Mexico, Paseo , Low ,2145.0,10.0,125.0,268125.0,5362.5,0.02,262762.5,257400.0,0.9795999999999999,5362.5,0.02,Low,2013-10-01,10.0, October ,2013.0
Enterprise,Mexico, Velo , Low ,2145.0,120.0,125.0,268125.0,5362.5,0.02,262762.5,257400.0,0.9795999999999999,5362.5,0.02,Low,2013-10-01,10.0, October ,2013.0
Government,France, Carretera , Low ,2145.0,3.0,7.0,15015.0,300.3,0.02,14714.7,10725.0,0.7289,3989.7,0.2657,Medium,2013-11-01,11.0, November ,2013.0
Government,Germany, Paseo , Medium ,2146.0,10.0,350.0,751100.0,60088.0,0.08,691012.0,557960.0,0.8075,133052.0,0.1771,Medium,2013-11-01,11.0, November ,2013.0
Government,Germany, Montana ,None,2146.0,5.0,7.0,15022.0,0.0,0.0,15022.0,10730.0,0.7143,4292.0,0.2857,Medium,2014-09-01,9.0, September ,2014.0
Small Business,Mexico, Paseo , High ,2150.0,10.0,300.0,645000.0,77400.0,0.12,567600.0,537500.0,0.9470000000000001,30100.0,0.0467,Low,2014-11-01,11.0, November ,2014.0
Small Business,France, VTT ,None,2151.0,250.0,300.0,645300.0,0.0,0.0,645300.0,537750.0,0.8332999999999999,107550.0,0.16670000000000001,Medium,2014-09-01,9.0, September ,2014.0
Government,Mexico, Paseo , High ,2151.0,10.0,350.0,752850.0,112927.5,0.15,639922.5,559260.0,0.8739,80662.5,0.10710000000000001,Low,2013-11-01,11.0, November ,2013.0
Midmarket,Canada, Paseo ,None,2152.0,10.0,15.0,32280.0,0.0,0.0,32280.0,21520.0,0.6667000000000001,10760.0,0.3333,Medium,2013-12-01,12.0, December ,2013.0
Government,France, Carretera , Low ,2155.0,3.0,350.0,754250.0,7542.5,0.01,746707.5,560300.0,0.7504000000000001,186407.5,0.24710000000000001,Medium,2014-12-01,12.0, December ,2014.0
Government,France, Paseo , Low ,2155.0,10.0,350.0,754250.0,7542.5,0.01,746707.5,560300.0,0.7504000000000001,186407.5,0.24710000000000001,Medium,2014-12-01,12.0, December ,2014.0
Enterprise,Mexico, Carretera , High ,2156.0,3.0,125.0,269500.0,32340.0,0.12,237160.0,258720.0,1.0909,-21560.0,-0.08,Low,2014-10-01,10.0, October ,2014.0
Enterprise,Mexico, Paseo , High ,2156.0,10.0,125.0,269500.0,32340.0,0.12,237160.0,258720.0,1.0909,-21560.0,-0.08,Low,2014-10-01,10.0, October ,2014.0
Midmarket,Mexico, Montana , High ,2157.0,5.0,15.0,32355.0,3559.05,0.11,28795.95,21570.0,0.7491,7225.95,0.22329999999999997,Medium,2014-12-01,12.0, December ,2014.0
Midmarket,Mexico, Amarilla , High ,2157.0,260.0,15.0,32355.0,3559.05,0.11,28795.95,21570.0,0.7491,7225.95,0.22329999999999997,Medium,2014-12-01,12.0, December ,2014.0
Channel Partners,Germany, Velo ,None,2161.0,120.0,12.0,25932.0,0.0,0.0,25932.0,6483.0,0.25,19449.0,0.75,High,2014-03-01,3.0, March ,2014.0
Midmarket,France, Paseo , High ,2167.0,10.0,15.0,32505.0,3250.5,0.1,29254.5,21670.0,0.7406999999999999,7584.5,0.23329999999999998,Medium,2013-10-01,10.0, October ,2013.0
Midmarket,France, VTT , High ,2167.0,250.0,15.0,32505.0,3250.5,0.1,29254.5,21670.0,0.7406999999999999,7584.5,0.23329999999999998,Medium,2013-10-01,10.0, October ,2013.0
Government,France, Velo , Low ,2177.0,120.0,350.0,761950.0,30478.0,0.04,731472.0,566020.0,0.7737999999999999,165452.0,0.21710000000000002,Medium,2014-10-01,10.0, October ,2014.0
Government,France, VTT , Low ,2177.0,250.0,350.0,761950.0,30478.0,0.04,731472.0,566020.0,0.7737999999999999,165452.0,0.21710000000000002,Medium,2014-10-01,10.0, October ,2014.0
Midmarket,France, Carretera ,None,2178.0,3.0,15.0,32670.0,0.0,0.0,32670.0,21780.0,0.6667000000000001,10890.0,0.3333,Medium,2014-06-01,6.0, June ,2014.0
Midmarket,France, VTT ,None,2178.0,250.0,15.0,32670.0,0.0,0.0,32670.0,21780.0,0.6667000000000001,10890.0,0.3333,Medium,2014-06-01,6.0, June ,2014.0
Small Business,France, Carretera , Medium ,2181.0,3.0,300.0,654300.0,45801.0,0.07,608499.0,545250.0,0.8961,63249.0,0.0967,Low,2014-10-01,10.0, October ,2014.0
Small Business,France, Montana , Medium ,2181.0,5.0,300.0,654300.0,45801.0,0.07,608499.0,545250.0,0.8961,63249.0,0.0967,Low,2014-10-01,10.0, October ,2014.0
Midmarket,United States of America, Paseo , Medium ,2198.0,10.0,15.0,32970.0,1978.2,0.06,30991.8,21980.0,0.7092,9011.8,0.2733,Medium,2014-08-01,8.0, August ,2014.0
Midmarket,Mexico, Montana , Low ,2214.0,5.0,15.0,33210.0,332.1,0.01,32877.9,22140.0,0.6734,10737.9,0.3233,Medium,2014-03-01,3.0, March ,2014.0
Channel Partners,Germany, VTT , Medium ,2215.0,250.0,12.0,26580.0,1860.6,0.07,24719.4,6645.0,0.2688,18074.4,0.68,High,2013-09-01,9.0, September ,2013.0
Channel Partners,Canada, Paseo , High ,2222.0,10.0,12.0,26664.0,3732.96,0.14,22931.04,6666.0,0.2907,16265.04,0.61,High,2013-11-01,11.0, November ,2013.0
Government,Canada, Montana , High ,2227.5,5.0,350.0,779625.0,109147.5,0.14,670477.5,579150.0,0.8637999999999999,91327.5,0.11710000000000001,Low,2014-01-01,1.0, January ,2014.0
Channel Partners,France, VTT , Medium ,2234.0,250.0,12.0,26808.0,2412.72,0.09,24395.28,6702.0,0.2747,17693.28,0.66,High,2013-09-01,9.0, September ,2013.0
Government,Canada, Amarilla , High ,2240.0,260.0,350.0,784000.0,78400.0,0.1,705600.0,582400.0,0.8254,123200.0,0.15710000000000002,Medium,2014-02-01,2.0, February ,2014.0
Government,Mexico, Montana , High ,2255.0,5.0,20.0,45100.0,5863.0,0.13,39237.0,22550.0,0.5747,16687.0,0.37,Medium,2014-07-01,7.0, July ,2014.0
Midmarket,France, Paseo , Low ,2261.0,10.0,15.0,33915.0,1356.6,0.04,32558.4,22610.0,0.6944,9948.4,0.2933,Medium,2013-12-01,12.0, December ,2013.0
Enterprise,Germany, Amarilla , Low ,2276.0,260.0,125.0,284500.0,5690.0,0.02,278810.0,273120.0,0.9795999999999999,5690.0,0.02,Low,2014-05-01,5.0, May ,2014.0
Small Business,United States of America, Velo , High ,2294.0,120.0,300.0,688200.0,68820.0,0.1,619380.0,573500.0,0.9259000000000001,45880.0,0.0667,Low,2013-10-01,10.0, October ,2013.0
Small Business,United States of America, VTT , High ,2294.0,250.0,300.0,688200.0,68820.0,0.1,619380.0,573500.0,0.9259000000000001,45880.0,0.0667,Low,2013-10-01,10.0, October ,2013.0
Midmarket,France, Paseo , Low ,2296.0,10.0,15.0,34440.0,344.4,0.01,34095.6,22960.0,0.6734,11135.6,0.3233,Medium,2014-02-01,2.0, February ,2014.0
Government,Germany, VTT , Medium ,2297.0,250.0,20.0,45940.0,2297.0,0.05,43643.0,22970.0,0.5263,20673.0,0.45,High,2013-11-01,11.0, November ,2013.0
Channel Partners,Canada, Carretera , Medium ,2299.0,3.0,12.0,27588.0,1655.28,0.06,25932.72,6897.0,0.266,19035.72,0.69,High,2013-10-01,10.0, October ,2013.0
Channel Partners,Canada, Paseo , Medium ,2299.0,10.0,12.0,27588.0,1655.28,0.06,25932.72,6897.0,0.266,19035.72,0.69,High,2013-10-01,10.0, October ,2013.0
Midmarket,Canada, Carretera , High ,2300.0,3.0,15.0,34500.0,4830.0,0.14,29670.0,23000.0,0.7752,6670.0,0.19329999999999997,Medium,2014-12-01,12.0, December ,2014.0
Midmarket,Canada, Montana , High ,2300.0,5.0,15.0,34500.0,4830.0,0.14,29670.0,23000.0,0.7752,6670.0,0.19329999999999997,Medium,2014-12-01,12.0, December ,2014.0
Small Business,United States of America, Montana , Low ,2301.0,5.0,300.0,690300.0,6903.0,0.01,683397.0,575250.0,0.8418000000000001,108147.0,0.1567,Medium,2014-04-01,4.0, April ,2014.0
Government,United States of America, Montana , High ,2313.0,5.0,350.0,809550.0,80955.0,0.1,728595.0,601380.0,0.8254,127215.0,0.15710000000000002,Medium,2014-05-01,5.0, May ,2014.0
Channel Partners,Canada, Montana , Medium ,2321.0,5.0,12.0,27852.0,2506.68,0.09,25345.32,6963.0,0.2747,18382.32,0.66,High,2014-11-01,11.0, November ,2014.0
Government,United States of America, Paseo , Medium ,2327.0,10.0,7.0,16289.0,814.45,0.05,15474.55,11635.0,0.7519,3839.55,0.2357,Medium,2014-05-01,5.0, May ,2014.0
Government,United States of America, Montana , High ,2328.0,5.0,7.0,16296.0,1629.6,0.1,14666.4,11640.0,0.7937000000000001,3026.4,0.1857,Medium,2014-09-01,9.0, September ,2014.0
Government,Germany, Velo , Medium ,2338.0,120.0,7.0,16366.0,1309.28,0.08,15056.72,11690.0,0.7764,3366.72,0.2057,Medium,2014-06-01,6.0, June ,2014.0
Government,Germany, VTT , Medium ,2338.0,250.0,7.0,16366.0,1309.28,0.08,15056.72,11690.0,0.7764,3366.72,0.2057,Medium,2014-06-01,6.0, June ,2014.0
Channel Partners,Mexico, Montana , Medium ,2340.0,5.0,12.0,28080.0,1965.6,0.07,26114.4,7020.0,0.2688,19094.4,0.68,High,2014-01-01,1.0, January ,2014.0
Channel Partners,Germany, Montana , Medium ,2342.0,5.0,12.0,28104.0,1405.2,0.05,26698.8,7026.0,0.2632,19672.8,0.7,High,2014-11-01,11.0, November ,2014.0
Channel Partners,France, Montana , Medium ,2342.0,5.0,12.0,28104.0,1967.28,0.07,26136.72,7026.0,0.2688,19110.72,0.68,High,2014-11-01,11.0, November ,2014.0
Government,Canada, Paseo , Medium ,2349.0,10.0,7.0,16443.0,822.15,0.05,15620.85,11745.0,0.7519,3875.85,0.2357,Medium,2013-09-01,9.0, September ,2013.0
Midmarket,Canada, Paseo , Low ,2363.0,10.0,15.0,35445.0,708.9,0.02,34736.1,23630.0,0.6803,11106.1,0.31329999999999997,Medium,2014-02-01,2.0, February ,2014.0
Enterprise,France, Paseo , Medium ,2385.0,10.0,125.0,298125.0,14906.25,0.05,283218.75,286200.0,1.0105,-2981.25,-0.01,Low,2014-03-01,3.0, March ,2014.0
Enterprise,United States of America, VTT , High ,2387.0,250.0,125.0,298375.0,35805.0,0.12,262570.0,286440.0,1.0909,-23870.0,-0.08,Low,2014-11-01,11.0, November ,2014.0
Government,Canada, Paseo , High ,2394.0,10.0,20.0,47880.0,5266.8,0.11,42613.2,23940.0,0.5618,18673.2,0.39,Medium,2014-08-01,8.0, August ,2014.0
Government,Germany, Paseo , Medium ,2409.0,10.0,7.0,16863.0,1349.04,0.08,15513.96,12045.0,0.7764,3468.96,0.2057,Medium,2013-09-01,9.0, September ,2013.0
Enterprise,Canada, Carretera , High ,2416.0,3.0,125.0,302000.0,36240.0,0.12,265760.0,289920.0,1.0909,-24160.0,-0.08,Low,2013-09-01,9.0, September ,2013.0
Government,Mexico, Paseo , Medium ,2417.0,10.0,350.0,845950.0,76135.5,0.09,769814.5,628420.0,0.8162999999999999,141394.5,0.1671,Medium,2014-01-01,1.0, January ,2014.0
Government,Mexico, Montana , High ,2420.0,5.0,7.0,16940.0,2032.8,0.12,14907.2,12100.0,0.8117,2807.2,0.16570000000000001,Medium,2014-09-01,9.0, September ,2014.0
Channel Partners,France, Paseo , High ,2425.5,10.0,12.0,29106.0,3201.66,0.11,25904.34,7276.5,0.2809,18627.84,0.64,High,2014-07-01,7.0, July ,2014.0
Government,Canada, Paseo , High ,2428.0,10.0,20.0,48560.0,6798.4,0.14,41761.6,24280.0,0.5814,17481.6,0.36,Medium,2014-03-01,3.0, March ,2014.0
Channel Partners,Canada, Paseo , Medium ,2431.0,10.0,12.0,29172.0,1458.6,0.05,27713.4,7293.0,0.2632,20420.4,0.7,High,2014-12-01,12.0, December ,2014.0
Channel Partners,Canada, Velo , Medium ,2431.0,120.0,12.0,29172.0,1458.6,0.05,27713.4,7293.0,0.2632,20420.4,0.7,High,2014-12-01,12.0, December ,2014.0
Small Business,France, Paseo , Low ,2434.5,10.0,300.0,730350.0,21910.5,0.03,708439.5,608625.0,0.8591,99814.5,0.1367,Low,2014-01-01,1.0, January ,2014.0
Small Business,Canada, VTT , Medium ,2436.0,250.0,300.0,730800.0,43848.0,0.06,686952.0,609000.0,0.8865000000000001,77952.0,0.1067,Low,2013-12-01,12.0, December ,2013.0
Enterprise,United States of America, Velo , High ,2438.0,120.0,125.0,304750.0,45712.5,0.15,259037.5,292560.0,1.1294,-33522.5,-0.11,Low,2013-12-01,12.0, December ,2013.0
Enterprise,France, Carretera , High ,2441.0,3.0,125.0,305125.0,33563.75,0.11,271561.25,292920.0,1.0787,-21358.75,-0.07,Low,2014-10-01,10.0, October ,2014.0
Enterprise,France, Paseo , High ,2441.0,10.0,125.0,305125.0,33563.75,0.11,271561.25,292920.0,1.0787,-21358.75,-0.07,Low,2014-10-01,10.0, October ,2014.0
Small Business,Mexico, Paseo , Medium ,2460.0,10.0,300.0,738000.0,59040.0,0.08,678960.0,615000.0,0.9057999999999999,63960.0,0.0867,Low,2014-06-01,6.0, June ,2014.0
Small Business,Mexico, Amarilla , Medium ,2460.0,260.0,300.0,738000.0,59040.0,0.08,678960.0,615000.0,0.9057999999999999,63960.0,0.0867,Low,2014-06-01,6.0, June ,2014.0
Small Business,United States of America, Velo , High ,2460.0,120.0,300.0,738000.0,103320.0,0.14,634680.0,615000.0,0.9690000000000001,19680.0,0.026699999999999998,Low,2014-07-01,7.0, July ,2014.0
Midmarket,Mexico, Carretera ,None,2470.0,3.0,15.0,37050.0,0.0,0.0,37050.0,24700.0,0.6667000000000001,12350.0,0.3333,Medium,2014-06-01,6.0, June ,2014.0
Midmarket,Mexico, Montana ,None,2470.0,5.0,15.0,37050.0,0.0,0.0,37050.0,24700.0,0.6667000000000001,12350.0,0.3333,Medium,2014-06-01,6.0, June ,2014.0
Midmarket,Canada, Paseo , High ,2470.0,10.0,15.0,37050.0,5187.0,0.14,31863.0,24700.0,0.7752,7163.0,0.19329999999999997,Medium,2013-09-01,9.0, September ,2013.0
Midmarket,Mexico, Paseo ,None,2472.0,10.0,15.0,37080.0,0.0,0.0,37080.0,24720.0,0.6667000000000001,12360.0,0.3333,Medium,2014-09-01,9.0, September ,2014.0
Channel Partners,France, Amarilla , High ,2475.0,260.0,12.0,29700.0,4158.0,0.14,25542.0,7425.0,0.2907,18117.0,0.61,High,2014-08-01,8.0, August ,2014.0
Small Business,France, Amarilla , High ,2475.0,260.0,300.0,742500.0,111375.0,0.15,631125.0,618750.0,0.9804,12375.0,0.0167,Low,2014-03-01,3.0, March ,2014.0
Channel Partners,Germany, VTT , Low ,2479.0,250.0,12.0,29748.0,892.44,0.03,28855.56,7437.0,0.2577,21418.56,0.72,High,2014-01-01,1.0, January ,2014.0
Government,France, Carretera , Medium ,2487.0,3.0,7.0,17409.0,870.45,0.05,16538.55,12435.0,0.7519,4103.55,0.2357,Medium,2014-12-01,12.0, December ,2014.0
Government,France, VTT , Medium ,2487.0,250.0,7.0,17409.0,870.45,0.05,16538.55,12435.0,0.7519,4103.55,0.2357,Medium,2014-12-01,12.0, December ,2014.0
Small Business,United States of America, Montana , Low ,2498.0,5.0,300.0,749400.0,7494.0,0.01,741906.0,624500.0,0.8418000000000001,117406.0,0.1567,Medium,2013-09-01,9.0, September ,2013.0
Enterprise,Germany, Montana , Medium ,2500.0,5.0,125.0,312500.0,21875.0,0.07,290625.0,300000.0,1.0323,-9375.0,-0.03,Low,2013-11-01,11.0, November ,2013.0
Midmarket,France, Montana , Medium ,2501.0,5.0,15.0,37515.0,3001.2,0.08,34513.8,25010.0,0.7245999999999999,9503.8,0.25329999999999997,Medium,2014-03-01,3.0, March ,2014.0
Channel Partners,Canada, Montana ,None,2518.0,5.0,12.0,30216.0,0.0,0.0,30216.0,7554.0,0.25,22662.0,0.75,High,2014-06-01,6.0, June ,2014.0
Channel Partners,Canada, Paseo ,None,2518.0,10.0,12.0,30216.0,0.0,0.0,30216.0,7554.0,0.25,22662.0,0.75,High,2014-06-01,6.0, June ,2014.0
Government,France, Carretera , High ,2521.5,3.0,20.0,50430.0,6051.6,0.12,44378.4,25215.0,0.5682,19163.4,0.38,Medium,2014-01-01,1.0, January ,2014.0
Government,United States of America, Carretera , Low ,2529.0,3.0,7.0,17703.0,177.03,0.01,17525.97,12645.0,0.7215,4880.97,0.2757,Medium,2014-07-01,7.0, July ,2014.0
Enterprise,Canada, VTT , High ,2529.0,250.0,125.0,316125.0,31612.5,0.1,284512.5,303480.0,1.0667,-18967.5,-0.06,Low,2014-11-01,11.0, November ,2014.0
Government,France, Paseo , High ,2532.0,10.0,7.0,17724.0,1949.64,0.11,15774.36,12660.0,0.8026000000000001,3114.36,0.1757,Medium,2014-04-01,4.0, April ,2014.0
Government,Mexico, Paseo , High ,2535.0,10.0,7.0,17745.0,2661.75,0.15,15083.25,12675.0,0.8403,2408.25,0.13570000000000002,Low,2014-04-01,4.0, April ,2014.0
Small Business,Germany, Velo , High ,2536.0,120.0,300.0,760800.0,106512.0,0.14,654288.0,634000.0,0.9690000000000001,20288.0,0.026699999999999998,Low,2013-11-01,11.0, November ,2013.0
Small Business,United States of America, VTT , High ,2541.0,250.0,300.0,762300.0,106722.0,0.14,655578.0,635250.0,0.9690000000000001,20328.0,0.026699999999999998,Low,2014-08-01,8.0, August ,2014.0
Midmarket,United States of America, Amarilla , High ,2548.0,260.0,15.0,38220.0,4586.4,0.12,33633.6,25480.0,0.7576,8153.6,0.2133,Medium,2013-11-01,11.0, November ,2013.0
Midmarket,Canada, Paseo , High ,2559.0,10.0,15.0,38385.0,5757.75,0.15,32627.25,25590.0,0.7843000000000001,7037.25,0.1833,Medium,2014-08-01,8.0, August ,2014.0
Small Business,Mexico, Paseo , Medium ,2565.0,10.0,300.0,769500.0,69255.0,0.09,700245.0,641250.0,0.9158,58995.0,0.0767,Low,2014-01-01,1.0, January ,2014.0
Midmarket,United States of America, Carretera , High ,2567.0,3.0,15.0,38505.0,5005.65,0.13,33499.35,25670.0,0.7663,7829.35,0.20329999999999998,Medium,2014-06-01,6.0, June ,2014.0
Midmarket,United States of America, VTT , High ,2567.0,250.0,15.0,38505.0,5005.65,0.13,33499.35,25670.0,0.7663,7829.35,0.20329999999999998,Medium,2014-06-01,6.0, June ,2014.0
Channel Partners,Germany, Amarilla , High ,2574.0,260.0,12.0,30888.0,3088.8,0.1,27799.2,7722.0,0.2778,20077.2,0.65,High,2014-08-01,8.0, August ,2014.0
Small Business,United States of America, Velo , High ,2574.0,120.0,300.0,772200.0,115830.0,0.15,656370.0,643500.0,0.9804,12870.0,0.0167,Low,2013-11-01,11.0, November ,2013.0
Government,Mexico, Carretera , High ,2579.0,3.0,20.0,51580.0,7221.2,0.14,44358.8,25790.0,0.5814,18568.8,0.36,Medium,2014-04-01,4.0, April ,2014.0
Government,Germany, Carretera , Low ,2580.0,3.0,20.0,51600.0,1548.0,0.03,50052.0,25800.0,0.5155,24252.0,0.47,High,2014-04-01,4.0, April ,2014.0
